prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,prefix_26,prefix_27,prefix_28,prefix_29,prefix_30,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,wcompleteapplication,ocreated,ocreateoffer,wassesspotentialfraud,wcallafteroffers,ocreated,ocreated,ocancelled,ocreateoffer,osentmailandonline,ocreateoffer,wcallafteroffers,wcallafteroffers,wvalidateapplication,aincomplete,aaccepted,wvalidateapplication,0,ocancelled,wassesspotentialfraud,ocancelled,whandleleads,wvalidateapplication,acancelled,15.0,20,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,ocreateoffer,osentmailandonline,ocreateoffer,osentmailandonline,wcallafteroffers,acomplete,ocreateoffer,wcallafteroffers,ocancelled,aaccepted,aaccepted,wcallafteroffers,wcallafteroffers,aaccepted,aincomplete,0,wvalidateapplication,0,ocreateoffer,0,0,whandleleads,0,ocancelled,15.0,20,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,wcompleteapplication,osentonlineonly,aaccepted,wcallafteroffers,ocreateoffer,ocreateoffer,acancelled,wcallafteroffers,adenied,osentmailandonline,avalidating,wshortenedcompletion,wcallafteroffers,avalidating,aincomplete,aaccepted,avalidating,0,acomplete,wcallafteroffers,wcallincompletefiles,ocreateoffer,wcallincompletefiles,acancelled,15.0,20,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,whandleleads,ocreated,ocreateoffer,aconcept,wcallafteroffers,ocreated,ocreated,acomplete,ocreateoffer,osentmailandonline,ocreateoffer,wcallafteroffers,wcallafteroffers,wvalidateapplication,aincomplete,aaccepted,wvalidateapplication,0,ocancelled,wassesspotentialfraud,ocancelled,whandleleads,wvalidateapplication,acancelled,15.0,20,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,ocreateoffer,aconcept,ocreateoffer,aconcept,wcompleteapplication,acomplete,ocreateoffer,acancelled,ocreateoffer,osentmailandonline,acomplete,wcallafteroffers,wcallafteroffers,wvalidateapplication,aincomplete,ocreated,wvalidateapplication,oaccepted,oaccepted,wcallincompletefiles,oaccepted,ocreateoffer,wvalidateapplication,ocancelled,15.0,20,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,aaccepted,wassesspotentialfraud,ocreateoffer,wcompleteapplication,aaccepted,wcallafteroffers,ocreateoffer,acomplete,osentonlineonly,wcallafteroffers,orefused,wcallafteroffers,0,ocancelled,wcallafteroffers,apending,orefused,wvalidateapplication,apending,0,whandleleads,ocancelled,ocancelled,wcallafteroffers,wcallincompletefiles,wvalidateapplication,20.0,20,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,wcompleteapplication,osentonlineonly,aaccepted,wcallafteroffers,osentmailandonline,osentonlineonly,wcompleteapplication,wcompleteapplication,ocancelled,aconcept,aaccepted,ocancelled,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,aaccepted,avalidating,0,acancelled,oaccepted,oaccepted,oaccepted,wvalidateapplication,acomplete,20.0,20,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,aconcept,wcompleteapplication,aaccepted,wcallafteroffers,ocreateoffer,wcompleteapplication,wassesspotentialfraud,osentonlineonly,wcallafteroffers,aaccepted,0,ocancelled,wcallafteroffers,apending,whandleleads,wvalidateapplication,apending,oreturned,0,apending,ocancelled,wcallafteroffers,wcallincompletefiles,wvalidateapplication,20.0,20,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,ocreated,ocreated,aaccepted,wcallafteroffers,ocreateoffer,osentonlineonly,ocancelled,aconcept,wvalidateapplication,aaccepted,ocreateoffer,ocancelled,wcallafteroffers,acancelled,wcallafteroffers,oreturned,ocancelled,0,0,apending,apending,wcallafteroffers,wcallincompletefiles,acomplete,20.0,20,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,aconcept,osentonlineonly,ocreated,aaccepted,ocreateoffer,acomplete,osentonlineonly,ocreateoffer,wcallafteroffers,wcompleteapplication,aaccepted,ocancelled,wcallafteroffers,wvalidateapplication,wcallafteroffers,wvalidateapplication,ocancelled,osentonlineonly,aincomplete,osentonlineonly,ocancelled,wcallafteroffers,aincomplete,osentonlineonly,20.0,20,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wcompleteapplication,wassesspotentialfraud,wshortenedcompletion,wcompleteapplication,aconcept,ocancelled,aconcept,osentmailandonline,ocreated,aaccepted,wcallafteroffers,acomplete,avalidating,adenied,wcompleteapplication,wcallafteroffers,aincomplete,wvalidateapplication,oaccepted,0,oaccepted,orefused,apending,osentonlineonly,acomplete,acancelled,5.0,21,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wcompleteapplication,wassesspotentialfraud,ocreated,ocreated,aaccepted,whandleleads,aconcept,aaccepted,wcompleteapplication,aaccepted,wcallafteroffers,wcallafteroffers,ocreateoffer,adenied,wcallincompletefiles,wcallafteroffers,aincomplete,oreturned,oaccepted,oreturned,oaccepted,orefused,apending,osentonlineonly,oaccepted,acancelled,5.0,21,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,aconcept,ocreated,ocreateoffer,aaccepted,wcompleteapplication,ocreateoffer,wshortenedcompletion,wshortenedcompletion,aconcept,wcallafteroffers,orefused,ocreateoffer,orefused,wcompleteapplication,wcallafteroffers,aincomplete,avalidating,apending,0,avalidating,avalidating,apending,orefused,acomplete,acancelled,5.0,21,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,aconcept,aconcept,ocreated,aconcept,ocancelled,aconcept,osentonlineonly,wcompleteapplication,orefused,acancelled,wcallafteroffers,avalidating,wassesspotentialfraud,wcompleteapplication,ocancelled,aincomplete,wvalidateapplication,apending,0,ocancelled,oaccepted,apending,osentmailandonline,acomplete,acancelled,5.0,21,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,aaccepted,wcompleteapplication,osentmailandonline,ocreated,ocreateoffer,ocancelled,ocreated,ocreated,acomplete,acancelled,orefused,oreturned,wassesspotentialfraud,oreturned,aincomplete,aincomplete,wassesspotentialfraud,ocreateoffer,osentmailandonline,wcallafteroffers,0,adenied,0,oaccepted,acancelled,5.0,21,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,osentmailandonline,osentonlineonly,ocreateoffer,ocreated,aaccepted,aconcept,ocreateoffer,osentonlineonly,orefused,wcallafteroffers,wcallafteroffers,wcallafteroffers,oaccepted,avalidating,ocreateoffer,wcompleteapplication,osentmailandonline,0,ocancelled,oreturned,ocreateoffer,apending,ocancelled,10.0,21,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,aaccepted,aconcept,wcompleteapplication,ocreateoffer,ocreated,wcallafteroffers,osentmailandonline,wcompleteapplication,ocreated,wassesspotentialfraud,wcallafteroffers,avalidating,avalidating,wcallafteroffers,osentonlineonly,wcallafteroffers,avalidating,aconcept,oreturned,acomplete,0,acancelled,ocreateoffer,apending,wcompleteapplication,0,10.0,21,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,aaccepted,aconcept,wcompleteapplication,aaccepted,aaccepted,ocreated,ocreateoffer,ocreateoffer,wcompleteapplication,wcompleteapplication,ocreated,orefused,avalidating,ocancelled,0,acomplete,avalidating,wvalidateapplication,wcompleteapplication,ocreated,wcallafteroffers,0,avalidating,apending,adenied,0,10.0,21,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,aaccepted,aconcept,wcompleteapplication,aaccepted,aaccepted,ocreated,wassesspotentialfraud,wcompleteapplication,ocreated,wassesspotentialfraud,wcallafteroffers,aaccepted,wcallafteroffers,ocancelled,0,wvalidateapplication,avalidating,aconcept,wcompleteapplication,ocreated,wcallafteroffers,0,avalidating,apending,wcallafteroffers,0,10.0,21,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aaccepted,wassesspotentialfraud,osentonlineonly,osentonlineonly,ocreateoffer,osentonlineonly,osentmailandonline,aaccepted,acomplete,wshortenedcompletion,acomplete,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,avalidating,ocreateoffer,acomplete,osentmailandonline,wcallafteroffers,ocancelled,avalidating,apending,wcallafteroffers,ocreateoffer,10.0,21,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,wcompleteapplication,ocreated,ocreateoffer,wassesspotentialfraud,wcallafteroffers,ocreated,ocreated,ocancelled,ocreateoffer,osentmailandonline,ocreateoffer,wcallafteroffers,wcallafteroffers,wvalidateapplication,aincomplete,aaccepted,wvalidateapplication,0,ocancelled,wassesspotentialfraud,ocancelled,whandleleads,wvalidateapplication,acancelled,15.0,21,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,ocreateoffer,osentmailandonline,ocreateoffer,osentmailandonline,wcallafteroffers,acomplete,ocreateoffer,wcallafteroffers,ocancelled,aaccepted,aaccepted,wcallafteroffers,wcallafteroffers,aaccepted,aincomplete,0,wvalidateapplication,0,ocreateoffer,0,0,whandleleads,0,ocancelled,15.0,21,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,wcompleteapplication,osentonlineonly,aaccepted,wcallafteroffers,ocreateoffer,ocreateoffer,acancelled,wcallafteroffers,adenied,osentmailandonline,avalidating,wshortenedcompletion,wcallafteroffers,avalidating,aincomplete,aaccepted,avalidating,0,acomplete,wcallafteroffers,wcallincompletefiles,ocreateoffer,wcallincompletefiles,acancelled,15.0,21,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,whandleleads,ocreated,ocreateoffer,aconcept,wcallafteroffers,ocreated,ocreated,acomplete,ocreateoffer,osentmailandonline,ocreateoffer,wcallafteroffers,wcallafteroffers,wvalidateapplication,aincomplete,aaccepted,wvalidateapplication,0,ocancelled,wassesspotentialfraud,ocancelled,whandleleads,wvalidateapplication,acancelled,15.0,21,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,ocreateoffer,aconcept,ocreateoffer,aconcept,wcompleteapplication,acomplete,ocreateoffer,acancelled,ocreateoffer,osentmailandonline,acomplete,wcallafteroffers,wcallafteroffers,wvalidateapplication,aincomplete,ocreated,wvalidateapplication,oaccepted,oaccepted,wcallincompletefiles,oaccepted,ocreateoffer,wvalidateapplication,ocancelled,15.0,21,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,aaccepted,wassesspotentialfraud,ocreateoffer,wcompleteapplication,aaccepted,wcallafteroffers,ocreateoffer,acomplete,osentonlineonly,wcallafteroffers,orefused,wcallafteroffers,0,ocancelled,wcallafteroffers,apending,orefused,wvalidateapplication,apending,0,whandleleads,ocancelled,ocancelled,wcallafteroffers,wcallincompletefiles,wvalidateapplication,20.0,21,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,wcompleteapplication,osentonlineonly,aaccepted,wcallafteroffers,osentmailandonline,osentonlineonly,wcompleteapplication,wcompleteapplication,ocancelled,aconcept,aaccepted,ocancelled,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,aaccepted,avalidating,0,acancelled,oaccepted,oaccepted,oaccepted,wvalidateapplication,acomplete,20.0,21,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,aconcept,wcompleteapplication,aaccepted,wcallafteroffers,ocreateoffer,wcompleteapplication,wassesspotentialfraud,osentonlineonly,wcallafteroffers,aaccepted,0,ocancelled,wcallafteroffers,apending,whandleleads,wvalidateapplication,apending,oreturned,0,apending,ocancelled,wcallafteroffers,wcallincompletefiles,wvalidateapplication,20.0,21,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,ocreated,ocreated,aaccepted,wcallafteroffers,ocreateoffer,osentonlineonly,ocancelled,aconcept,wvalidateapplication,aaccepted,ocreateoffer,ocancelled,wcallafteroffers,acancelled,wcallafteroffers,oreturned,ocancelled,0,0,apending,apending,wcallafteroffers,wcallincompletefiles,acomplete,20.0,21,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,aconcept,osentonlineonly,ocreated,aaccepted,ocreateoffer,acomplete,osentonlineonly,ocreateoffer,wcallafteroffers,wcompleteapplication,aaccepted,ocancelled,wcallafteroffers,wvalidateapplication,wcallafteroffers,wvalidateapplication,ocancelled,osentonlineonly,aincomplete,osentonlineonly,ocancelled,wcallafteroffers,aincomplete,osentonlineonly,20.0,21,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,adenied,aaccepted,acomplete,acancelled,wcallincompletefiles,aaccepted,apending,aaccepted,wvalidateapplication,5.0,20,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,acancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,aaccepted,acomplete,ocreated,wcallincompletefiles,wvalidateapplication,0,aincomplete,oaccepted,5.0,20,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,acancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,adenied,aincomplete,oreturned,whandleleads,aincomplete,aaccepted,aincomplete,aincomplete,avalidating,5.0,20,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,whandleleads,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,acancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,adenied,aaccepted,oreturned,wassesspotentialfraud,aincomplete,aaccepted,aincomplete,aaccepted,wvalidateapplication,5.0,20,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wshortenedcompletion,wcallincompletefiles,oreturned,acancelled,wcallincompletefiles,aaccepted,aincomplete,aincomplete,wvalidateapplication,5.0,20,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,acancelled,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,wvalidateapplication,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,ocancelled,oaccepted,oreturned,wvalidateapplication,ocreated,apending,wvalidateapplication,acomplete,10.0,20,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,acomplete,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,wshortenedcompletion,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,0,oaccepted,oaccepted,wvalidateapplication,aaccepted,wvalidateapplication,wvalidateapplication,aincomplete,10.0,20,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,orefused,ocreateoffer,acomplete,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,aincomplete,oaccepted,aaccepted,ocreated,aincomplete,apending,wvalidateapplication,avalidating,10.0,20,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,adenied,ocreateoffer,acomplete,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,aincomplete,oaccepted,acomplete,wvalidateapplication,aincomplete,apending,osentmailandonline,avalidating,10.0,20,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,aaccepted,wshortenedcompletion,wcompleteapplication,wcallafteroffers,wcallafteroffers,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wshortenedcompletion,orefused,oaccepted,aincomplete,oreturned,apending,apending,wvalidateapplication,avalidating,10.0,20,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,osentonlineonly,apending,acancelled,avalidating,oaccepted,avalidating,wvalidateapplication,0,15.0,20,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,0,acancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,acancelled,oaccepted,oreturned,aincomplete,0,acomplete,0,wvalidateapplication,aaccepted,15.0,20,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,0,acancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,aaccepted,aincomplete,avalidating,aincomplete,avalidating,osentmailandonline,0,apending,wvalidateapplication,15.0,20,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,adenied,acancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentonlineonly,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,wvalidateapplication,wshortenedcompletion,0,avalidating,ocancelled,avalidating,apending,wvalidateapplication,15.0,20,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,acomplete,adenied,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,avalidating,avalidating,aincomplete,avalidating,acomplete,0,apending,whandleleads,15.0,20,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,ocreated,adenied,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,apending,wcallincompletefiles,aincomplete,avalidating,oreturned,oaccepted,apending,oreturned,apending,20.0,20,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,acomplete,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,wvalidateapplication,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,ocancelled,wassesspotentialfraud,aaccepted,ocreated,wshortenedcompletion,apending,wcallincompletefiles,apending,20.0,20,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,adenied,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,oaccepted,osentmailandonline,orefused,aincomplete,avalidating,oaccepted,apending,wvalidateapplication,0,20.0,20,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,wassesspotentialfraud,acancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,orefused,aaccepted,oaccepted,0,whandleleads,avalidating,avalidating,wcallincompletefiles,apending,20.0,20,18,BPIC17_O_ACCEPTED,xgboost
