prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,whandleleads,wassesspotentialfraud,wassesspotentialfraud,acancelled,wassesspotentialfraud,adenied,acancelled,aaccepted,ocreateoffer,acancelled,wcompleteapplication,avalidating,wcallafteroffers,ocreated,15.0,20,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,aconcept,ocreateoffer,ocreateoffer,wassesspotentialfraud,ocreated,adenied,ocancelled,wvalidateapplication,osentmailandonline,avalidating,whandleleads,wcallafteroffers,wcallincompletefiles,osentonlineonly,15.0,20,11,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,wcompleteapplication,ocreateoffer,wassesspotentialfraud,osentmailandonline,osentmailandonline,ocancelled,0,0,wcallafteroffers,avalidating,adenied,avalidating,wcompleteapplication,osentmailandonline,15.0,20,12,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,aconcept,adenied,acancelled,wcompleteapplication,wshortenedcompletion,ocreateoffer,adenied,adenied,adenied,avalidating,wcallafteroffers,adenied,wcallincompletefiles,osentonlineonly,15.0,20,13,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,aconcept,ocreated,osentonlineonly,wcallafteroffers,whandleleads,ocreated,adenied,adenied,acancelled,wshortenedcompletion,aaccepted,aaccepted,wcompleteapplication,adenied,15.0,20,14,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,whandleleads,aconcept,aaccepted,aaccepted,ocreated,osentmailandonline,wcompleteapplication,wcompleteapplication,wassesspotentialfraud,acomplete,whandleleads,wshortenedcompletion,aconcept,avalidating,wcallafteroffers,apending,20.0,20,15,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,aconcept,wassesspotentialfraud,osentmailandonline,ocreated,ocancelled,wcallafteroffers,osentonlineonly,0,aaccepted,acomplete,orefused,avalidating,wcallafteroffers,wcompleteapplication,20.0,20,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,ocreateoffer,aaccepted,ocreated,aconcept,acancelled,wcompleteapplication,ocancelled,acancelled,orefused,osentmailandonline,wassesspotentialfraud,wassesspotentialfraud,orefused,oreturned,20.0,20,17,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,ocreateoffer,wassesspotentialfraud,osentmailandonline,whandleleads,wcompleteapplication,acancelled,wcompleteapplication,wcompleteapplication,osentonlineonly,0,oreturned,wcompleteapplication,wcallincompletefiles,20.0,20,18,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,ocreateoffer,ocreateoffer,ocreateoffer,ocreated,ocreated,wcompleteapplication,aconcept,acancelled,ocancelled,ocreated,wassesspotentialfraud,osentmailandonline,ocancelled,wassesspotentialfraud,osentonlineonly,20.0,20,19,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wcompleteapplication,aaccepted,wcompleteapplication,osentonlineonly,wassesspotentialfraud,acancelled,adenied,wcallafteroffers,wcallafteroffers,aaccepted,adenied,wcallafteroffers,aaccepted,acomplete,wcompleteapplication,ocreated,5.0,21,0,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,aconcept,wcompleteapplication,aconcept,osentonlineonly,ocreated,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,0,adenied,ocancelled,wcallafteroffers,ocancelled,wassesspotentialfraud,ocancelled,5.0,21,1,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aconcept,ocreateoffer,osentonlineonly,osentmailandonline,wcallafteroffers,acomplete,whandleleads,whandleleads,ocreateoffer,wassesspotentialfraud,osentmailandonline,ocancelled,wcompleteapplication,acomplete,5.0,21,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,wcompleteapplication,ocreated,wcompleteapplication,wassesspotentialfraud,ocreateoffer,ocancelled,acomplete,wcompleteapplication,adenied,wshortenedcompletion,wshortenedcompletion,wassesspotentialfraud,ocancelled,wcallafteroffers,wcompleteapplication,5.0,21,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,ocreateoffer,wassesspotentialfraud,osentonlineonly,wassesspotentialfraud,ocreateoffer,0,wcompleteapplication,acancelled,ocreateoffer,adenied,avalidating,aconcept,ocancelled,whandleleads,ocreated,5.0,21,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aaccepted,ocreated,ocreateoffer,ocancelled,acancelled,ocancelled,ocreateoffer,wassesspotentialfraud,aconcept,wcompleteapplication,wcallafteroffers,0,ocancelled,wcallafteroffers,oreturned,10.0,21,5,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,ocreateoffer,ocreateoffer,aconcept,osentonlineonly,acancelled,wcompleteapplication,wcompleteapplication,wcallafteroffers,0,0,osentonlineonly,adenied,ocancelled,wcallafteroffers,wcallafteroffers,10.0,21,6,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,aaccepted,wassesspotentialfraud,wcompleteapplication,osentmailandonline,wassesspotentialfraud,ocreated,wcallafteroffers,osentonlineonly,ocancelled,0,adenied,ocancelled,aconcept,wassesspotentialfraud,wcallafteroffers,acomplete,10.0,21,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,wassesspotentialfraud,aaccepted,acancelled,acancelled,wshortenedcompletion,ocreateoffer,wcallafteroffers,acancelled,aaccepted,wcompleteapplication,aaccepted,ocancelled,wcallincompletefiles,oreturned,10.0,21,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,aaccepted,aaccepted,wcompleteapplication,aaccepted,osentonlineonly,acancelled,osentmailandonline,wcallafteroffers,wassesspotentialfraud,aconcept,ocancelled,wcompleteapplication,0,acomplete,wcallafteroffers,wcallafteroffers,10.0,21,9,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,aaccepted,aconcept,ocreated,aaccepted,wassesspotentialfraud,osentmailandonline,osentmailandonline,osentonlineonly,ocreateoffer,ocancelled,osentmailandonline,wcallafteroffers,ocancelled,ocancelled,wcallafteroffers,oreturned,15.0,21,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,ocreateoffer,wassesspotentialfraud,wassesspotentialfraud,orefused,osentmailandonline,0,wcompleteapplication,wcallafteroffers,whandleleads,wcompleteapplication,osentonlineonly,acomplete,avalidating,wcallafteroffers,wcallincompletefiles,15.0,21,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,whandleleads,ocreated,aaccepted,aconcept,osentonlineonly,osentonlineonly,acomplete,osentonlineonly,aaccepted,0,acomplete,wassesspotentialfraud,aaccepted,wcallafteroffers,apending,15.0,21,12,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,aconcept,osentmailandonline,ocreated,aconcept,0,osentonlineonly,adenied,wshortenedcompletion,ocreateoffer,wcallafteroffers,wcompleteapplication,wshortenedcompletion,wcallincompletefiles,osentmailandonline,15.0,21,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,aaccepted,osentonlineonly,aconcept,osentonlineonly,0,0,aconcept,acomplete,acomplete,wcallafteroffers,wcompleteapplication,wcallafteroffers,apending,15.0,21,14,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wcompleteapplication,aconcept,ocreated,osentonlineonly,wassesspotentialfraud,wcallafteroffers,wcompleteapplication,aconcept,wcallafteroffers,ocancelled,aconcept,acancelled,ocreateoffer,ocancelled,wcallafteroffers,ocreated,20.0,21,15,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,aconcept,ocreateoffer,ocreateoffer,orefused,wcallafteroffers,wcompleteapplication,wassesspotentialfraud,wcallafteroffers,osentmailandonline,aconcept,osentonlineonly,adenied,acomplete,wcallafteroffers,oreturned,20.0,21,16,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,ocreateoffer,osentonlineonly,osentonlineonly,aconcept,ocancelled,wcallafteroffers,acancelled,wcompleteapplication,avalidating,ocreateoffer,avalidating,wcallafteroffers,oreturned,20.0,21,17,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,aaccepted,orefused,wcallafteroffers,wcallafteroffers,0,ocancelled,whandleleads,wcallafteroffers,avalidating,oreturned,aaccepted,wcallafteroffers,ocreateoffer,20.0,21,18,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,aaccepted,acancelled,osentonlineonly,0,wcompleteapplication,acancelled,acancelled,whandleleads,0,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,ocreated,20.0,21,19,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aconcept,ocreateoffer,osentonlineonly,osentmailandonline,wcallafteroffers,acomplete,whandleleads,whandleleads,ocreateoffer,wassesspotentialfraud,osentmailandonline,ocancelled,wcompleteapplication,acomplete,5.0,20,0,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,aaccepted,orefused,ocreated,wcompleteapplication,wshortenedcompletion,acomplete,acomplete,acancelled,wshortenedcompletion,avalidating,wassesspotentialfraud,osentonlineonly,aincomplete,5.0,20,1,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,wassesspotentialfraud,osentmailandonline,wcompleteapplication,ocreateoffer,acomplete,ocancelled,acancelled,wshortenedcompletion,oreturned,oreturned,osentonlineonly,aincomplete,5.0,20,2,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,orefused,osentonlineonly,wcompleteapplication,acancelled,acomplete,ocreateoffer,acancelled,wshortenedcompletion,oreturned,wassesspotentialfraud,osentonlineonly,aincomplete,5.0,20,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,ocreateoffer,wassesspotentialfraud,ocreateoffer,ocreated,acancelled,ocreated,ocreateoffer,adenied,aconcept,ocreateoffer,wshortenedcompletion,wcallafteroffers,avalidating,wassesspotentialfraud,adenied,5.0,20,4,sampled_logs,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,aaccepted,ocreateoffer,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,ocancelled,wcallafteroffers,acomplete,ocreateoffer,avalidating,wcallafteroffers,avalidating,ocreated,ocreateoffer,10.0,20,5,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,ocreated,ocreateoffer,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,osentonlineonly,aaccepted,whandleleads,0,wshortenedcompletion,wassesspotentialfraud,ocancelled,wassesspotentialfraud,aincomplete,10.0,20,6,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,wassesspotentialfraud,ocreateoffer,wcompleteapplication,osentonlineonly,ocancelled,0,0,ocancelled,osentmailandonline,wassesspotentialfraud,wcallafteroffers,aincomplete,10.0,20,7,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,aaccepted,ocreateoffer,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,ocancelled,osentonlineonly,0,wcallafteroffers,wshortenedcompletion,osentmailandonline,ocancelled,wassesspotentialfraud,apending,10.0,20,8,sampled_logs,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,ocancelled,wcallafteroffers,acomplete,wcallafteroffers,avalidating,osentonlineonly,oreturned,osentonlineonly,acomplete,10.0,20,9,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,acomplete,ocancelled,wcallafteroffers,aaccepted,ocreateoffer,wcallafteroffers,ocancelled,wcallafteroffers,oreturned,15.0,20,10,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wshortenedcompletion,ocancelled,wvalidateapplication,aaccepted,acomplete,wassesspotentialfraud,avalidating,wcallincompletefiles,apending,15.0,20,11,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,wassesspotentialfraud,osentmailandonline,osentonlineonly,wcompleteapplication,ocancelled,wcallafteroffers,acancelled,adenied,wassesspotentialfraud,oreturned,ocancelled,wcallincompletefiles,acomplete,15.0,20,12,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,adenied,osentonlineonly,osentmailandonline,wcompleteapplication,adenied,adenied,acomplete,wshortenedcompletion,wshortenedcompletion,adenied,ocancelled,whandleleads,ocreateoffer,15.0,20,13,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,wassesspotentialfraud,ocreateoffer,wcompleteapplication,0,ocancelled,acancelled,wshortenedcompletion,wassesspotentialfraud,orefused,avalidating,ocreateoffer,osentonlineonly,15.0,20,14,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,orefused,osentmailandonline,wcompleteapplication,wcallafteroffers,ocancelled,acancelled,osentonlineonly,wshortenedcompletion,aaccepted,ocancelled,wcallincompletefiles,wcallafteroffers,20.0,20,15,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,wassesspotentialfraud,osentmailandonline,wcompleteapplication,adenied,acancelled,wcallafteroffers,0,acomplete,osentonlineonly,wassesspotentialfraud,oreturned,osentonlineonly,20.0,20,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,whandleleads,aconcept,aaccepted,aaccepted,ocreated,osentmailandonline,wcompleteapplication,wcompleteapplication,wassesspotentialfraud,acomplete,whandleleads,wshortenedcompletion,aconcept,avalidating,wcallafteroffers,apending,20.0,20,17,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,ocreated,aaccepted,wassesspotentialfraud,osentmailandonline,wcompleteapplication,adenied,adenied,osentmailandonline,osentmailandonline,acomplete,osentonlineonly,wassesspotentialfraud,whandleleads,ocreateoffer,20.0,20,18,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreated,wassesspotentialfraud,osentmailandonline,wcompleteapplication,osentmailandonline,ocreated,adenied,osentmailandonline,ocancelled,wassesspotentialfraud,ocancelled,wcallincompletefiles,wcallincompletefiles,20.0,20,19,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wcompleteapplication,aaccepted,wcompleteapplication,osentonlineonly,wassesspotentialfraud,acancelled,adenied,wcallafteroffers,wcallafteroffers,aaccepted,adenied,wcallafteroffers,aaccepted,acomplete,wcompleteapplication,ocreated,5.0,21,0,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aconcept,ocreateoffer,osentonlineonly,osentmailandonline,wcallafteroffers,acomplete,whandleleads,whandleleads,ocreateoffer,wassesspotentialfraud,osentmailandonline,ocancelled,wcompleteapplication,acomplete,5.0,21,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,wcompleteapplication,ocreated,wcompleteapplication,wassesspotentialfraud,ocreateoffer,ocancelled,acomplete,wcompleteapplication,adenied,wshortenedcompletion,wshortenedcompletion,wassesspotentialfraud,ocancelled,wcallafteroffers,wcompleteapplication,5.0,21,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,whandleleads,aconcept,ocreated,aconcept,wassesspotentialfraud,aconcept,acancelled,adenied,ocancelled,wvalidateapplication,adenied,avalidating,wcompleteapplication,avalidating,wcallafteroffers,aincomplete,5.0,21,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,ocreateoffer,wassesspotentialfraud,osentonlineonly,wassesspotentialfraud,ocreateoffer,0,wcompleteapplication,acancelled,ocreateoffer,adenied,avalidating,aconcept,ocancelled,whandleleads,ocreated,5.0,21,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aaccepted,ocreated,ocreateoffer,ocancelled,acancelled,ocancelled,ocreateoffer,wassesspotentialfraud,aconcept,wcompleteapplication,wcallafteroffers,0,ocancelled,wcallafteroffers,oreturned,10.0,21,5,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,aaccepted,wassesspotentialfraud,wcompleteapplication,osentmailandonline,wassesspotentialfraud,ocreated,wcallafteroffers,osentonlineonly,ocancelled,0,adenied,ocancelled,aconcept,wassesspotentialfraud,wcallafteroffers,acomplete,10.0,21,6,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,osentmailandonline,osentmailandonline,osentonlineonly,acancelled,wassesspotentialfraud,adenied,0,wshortenedcompletion,ocancelled,ocancelled,ocancelled,orefused,oreturned,10.0,21,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,whandleleads,ocreateoffer,aaccepted,osentonlineonly,ocreated,wcallafteroffers,aaccepted,whandleleads,wcallafteroffers,ocancelled,osentonlineonly,acomplete,0,wassesspotentialfraud,wcompleteapplication,oreturned,10.0,21,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,aaccepted,wcompleteapplication,ocreateoffer,ocreated,aconcept,wcallafteroffers,wassesspotentialfraud,ocancelled,0,acancelled,wassesspotentialfraud,wcallafteroffers,aaccepted,avalidating,osentonlineonly,10.0,21,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,ocreateoffer,wassesspotentialfraud,wassesspotentialfraud,orefused,osentmailandonline,0,wcompleteapplication,wcallafteroffers,whandleleads,wcompleteapplication,osentonlineonly,acomplete,avalidating,wcallafteroffers,wcallincompletefiles,15.0,21,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,wassesspotentialfraud,ocreated,wcompleteapplication,osentmailandonline,0,osentmailandonline,acancelled,acancelled,wshortenedcompletion,wcallafteroffers,wcallafteroffers,ocancelled,wassesspotentialfraud,wcallafteroffers,15.0,21,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wassesspotentialfraud,whandleleads,osentonlineonly,wcompleteapplication,ocreated,whandleleads,acomplete,ocancelled,acomplete,acomplete,avalidating,whandleleads,avalidating,wcallafteroffers,osentonlineonly,15.0,21,12,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,whandleleads,ocreated,aaccepted,aconcept,osentonlineonly,osentonlineonly,acomplete,osentonlineonly,aaccepted,0,acomplete,wassesspotentialfraud,aaccepted,wcallafteroffers,apending,15.0,21,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,aconcept,osentmailandonline,ocreated,aconcept,0,osentonlineonly,adenied,wshortenedcompletion,ocreateoffer,wcallafteroffers,wcompleteapplication,wshortenedcompletion,wcallincompletefiles,osentmailandonline,15.0,21,14,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,aconcept,ocreateoffer,ocreateoffer,orefused,wcallafteroffers,wcompleteapplication,wassesspotentialfraud,wcallafteroffers,osentmailandonline,aconcept,osentonlineonly,adenied,acomplete,wcallafteroffers,oreturned,20.0,21,15,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,ocreated,wcompleteapplication,wcallafteroffers,whandleleads,adenied,ocancelled,acancelled,adenied,wcallafteroffers,oreturned,ocancelled,osentmailandonline,oreturned,20.0,21,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,aaccepted,orefused,wcallafteroffers,wcallafteroffers,0,ocancelled,whandleleads,wcallafteroffers,avalidating,oreturned,aaccepted,wcallafteroffers,ocreateoffer,20.0,21,17,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,wassesspotentialfraud,aaccepted,aaccepted,aaccepted,acancelled,ocreated,whandleleads,wcallafteroffers,wvalidateapplication,osentmailandonline,wassesspotentialfraud,adenied,ocancelled,wcallafteroffers,ocreated,20.0,21,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,aconcept,wcompleteapplication,ocreated,wassesspotentialfraud,osentonlineonly,wshortenedcompletion,wassesspotentialfraud,wcallafteroffers,ocancelled,acancelled,acancelled,adenied,ocancelled,orefused,ocreated,20.0,21,19,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aconcept,ocreateoffer,osentonlineonly,osentmailandonline,wcallafteroffers,acomplete,whandleleads,whandleleads,ocreateoffer,wassesspotentialfraud,osentmailandonline,ocancelled,wcompleteapplication,acomplete,5.0,20,0,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wcompleteapplication,aaccepted,wcompleteapplication,osentonlineonly,wassesspotentialfraud,acancelled,adenied,wcallafteroffers,wcallafteroffers,aaccepted,adenied,wcallafteroffers,aaccepted,acomplete,wcompleteapplication,ocreated,5.0,20,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,ocreateoffer,wassesspotentialfraud,ocreateoffer,ocreated,acancelled,ocreated,ocreateoffer,adenied,aconcept,ocreateoffer,wshortenedcompletion,wcallafteroffers,avalidating,wassesspotentialfraud,adenied,5.0,20,2,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,wcompleteapplication,wassesspotentialfraud,ocreateoffer,0,osentonlineonly,wcompleteapplication,wcallafteroffers,ocancelled,0,adenied,acomplete,adenied,ocancelled,oreturned,oreturned,5.0,20,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,ocreateoffer,ocreateoffer,aaccepted,osentonlineonly,acancelled,acomplete,acancelled,ocancelled,aconcept,avalidating,wvalidateapplication,acomplete,wcallincompletefiles,wcompleteapplication,5.0,20,4,sampled_logs,xgboost
