prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,aaccepted,ocreateoffer,wcompleteapplication,ocreateoffer,ocancelled,orefused,wcompleteapplication,wcallafteroffers,aconcept,acomplete,ocancelled,wcallafteroffers,osentonlineonly,acomplete,20.0,21,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,ocreateoffer,aaccepted,osentmailandonline,osentmailandonline,ocreateoffer,ocreateoffer,aaccepted,wcompleteapplication,wcallafteroffers,ocancelled,acomplete,ocancelled,wcallafteroffers,avalidating,ocreated,20.0,21,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,aaccepted,aconcept,aaccepted,osentmailandonline,wcompleteapplication,ocreateoffer,ocancelled,orefused,wcallafteroffers,wcallafteroffers,aconcept,acomplete,ocancelled,acomplete,osentonlineonly,acomplete,20.0,21,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,0,0,ocreateoffer,wcompleteapplication,ocreateoffer,aaccepted,osentmailandonline,osentmailandonline,wcallafteroffers,acomplete,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,5.0,20,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,aaccepted,aaccepted,ocancelled,wcompleteapplication,osentmailandonline,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,ocancelled,acomplete,adenied,wcallafteroffers,osentmailandonline,acomplete,5.0,20,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,whandleleads,acancelled,wcompleteapplication,osentmailandonline,adenied,osentmailandonline,acomplete,wcallafteroffers,wcallafteroffers,ocreated,adenied,wcallafteroffers,osentmailandonline,acomplete,5.0,20,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,aaccepted,aaccepted,aaccepted,wcompleteapplication,adenied,ocreateoffer,acomplete,osentmailandonline,aaccepted,wcallafteroffers,wcallafteroffers,acomplete,adenied,osentmailandonline,acomplete,5.0,20,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wassesspotentialfraud,aaccepted,osentmailandonline,wcompleteapplication,adenied,whandleleads,0,orefused,aaccepted,orefused,wcallafteroffers,ocreateoffer,ocreated,oaccepted,acomplete,5.0,20,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wvalidateapplication,10.0,20,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,aaccepted,aaccepted,osentmailandonline,wcompleteapplication,osentonlineonly,aaccepted,osentmailandonline,aaccepted,osentmailandonline,wcallafteroffers,wcallafteroffers,wcallafteroffers,whandleleads,wcallafteroffers,wcallafteroffers,10.0,20,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,aaccepted,ocreated,wcompleteapplication,ocreateoffer,ocancelled,ocreated,aaccepted,acomplete,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wvalidateapplication,10.0,20,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,osentmailandonline,wcallafteroffers,acomplete,wshortenedcompletion,orefused,wcallafteroffers,avalidating,0,adenied,wcompleteapplication,acomplete,10.0,20,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,osentmailandonline,wcallafteroffers,wassesspotentialfraud,osentmailandonline,osentmailandonline,wcallafteroffers,avalidating,0,wcallafteroffers,wassesspotentialfraud,wvalidateapplication,10.0,20,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,ocreated,acancelled,wcompleteapplication,ocreateoffer,0,acomplete,acancelled,wcallafteroffers,ocreateoffer,0,wcallafteroffers,wcallincompletefiles,wcallafteroffers,wassesspotentialfraud,15.0,20,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wassesspotentialfraud,ocreated,ocancelled,wcompleteapplication,ocreateoffer,wcallafteroffers,ocancelled,acancelled,osentmailandonline,aaccepted,wcallafteroffers,ocancelled,whandleleads,wcallafteroffers,wcallafteroffers,15.0,20,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreateoffer,osentmailandonline,wcompleteapplication,ocreateoffer,ocreated,ocancelled,wcallafteroffers,ocreated,0,0,wassesspotentialfraud,avalidating,wcallafteroffers,acomplete,15.0,20,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,ocreateoffer,ocreated,ocancelled,adenied,ocreated,0,0,ocancelled,wvalidateapplication,acomplete,acomplete,15.0,20,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,0,aaccepted,aaccepted,wcompleteapplication,ocreateoffer,osentmailandonline,ocreated,wcallafteroffers,wcallafteroffers,acancelled,osentonlineonly,acancelled,avalidating,wvalidateapplication,aaccepted,15.0,20,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,aaccepted,ocreated,wcompleteapplication,ocreateoffer,ocreated,ocancelled,acancelled,wcallafteroffers,acancelled,wcallafteroffers,ocancelled,0,wassesspotentialfraud,osentmailandonline,20.0,20,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,aaccepted,aaccepted,aaccepted,wcompleteapplication,wcallafteroffers,wshortenedcompletion,orefused,aaccepted,wcallafteroffers,wcallafteroffers,acomplete,ocancelled,wcallafteroffers,wvalidateapplication,wcallafteroffers,20.0,20,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,aaccepted,0,ocreated,wcompleteapplication,aaccepted,wcallafteroffers,wcallafteroffers,osentonlineonly,wcallafteroffers,wvalidateapplication,wcallafteroffers,acomplete,orefused,wcallafteroffers,oreturned,20.0,20,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,aaccepted,ocreated,wcompleteapplication,ocreateoffer,0,osentmailandonline,adenied,wcallafteroffers,ocancelled,acomplete,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,oaccepted,20.0,20,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,aaccepted,wshortenedcompletion,osentonlineonly,wcompleteapplication,adenied,osentmailandonline,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,acomplete,ocancelled,wcallafteroffers,adenied,wvalidateapplication,20.0,20,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,0,0,ocreateoffer,wcompleteapplication,ocreateoffer,aaccepted,osentmailandonline,osentmailandonline,wcallafteroffers,acomplete,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,5.0,21,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,aaccepted,0,ocreateoffer,wcompleteapplication,ocreateoffer,0,osentmailandonline,osentmailandonline,wcallafteroffers,acomplete,adenied,wcallafteroffers,wcallafteroffers,oaccepted,acomplete,5.0,21,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,ocreated,osentmailandonline,wcompleteapplication,orefused,ocreated,acomplete,aaccepted,0,wcallafteroffers,acomplete,adenied,ocreateoffer,acomplete,acomplete,5.0,21,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,aaccepted,osentmailandonline,wcompleteapplication,ocreateoffer,ocreated,aaccepted,aaccepted,0,wcallafteroffers,acomplete,adenied,ocreateoffer,acomplete,acomplete,5.0,21,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,aaccepted,osentmailandonline,wcompleteapplication,ocreateoffer,ocreated,osentonlineonly,aaccepted,0,wcallafteroffers,acomplete,wshortenedcompletion,ocreateoffer,acomplete,acomplete,5.0,21,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,aaccepted,wassesspotentialfraud,ocreateoffer,wcompleteapplication,wcallafteroffers,ocreateoffer,osentmailandonline,wshortenedcompletion,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wvalidateapplication,10.0,21,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wvalidateapplication,10.0,21,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,osentmailandonline,wcallafteroffers,acomplete,wshortenedcompletion,orefused,wcallafteroffers,wcallafteroffers,0,wcallincompletefiles,wcallafteroffers,wvalidateapplication,10.0,21,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wassesspotentialfraud,aaccepted,osentmailandonline,wcompleteapplication,osentmailandonline,wcallafteroffers,acomplete,wcallafteroffers,orefused,wcallafteroffers,avalidating,0,adenied,oreturned,acomplete,10.0,21,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,osentmailandonline,wcallafteroffers,acomplete,wshortenedcompletion,orefused,wcallafteroffers,avalidating,0,adenied,wcompleteapplication,acomplete,10.0,21,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,ocreated,acancelled,wcompleteapplication,ocreateoffer,0,acomplete,acancelled,wcallafteroffers,ocreateoffer,0,wcallafteroffers,wcallincompletefiles,wcallafteroffers,wassesspotentialfraud,15.0,21,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wassesspotentialfraud,aaccepted,wassesspotentialfraud,wcompleteapplication,osentmailandonline,wassesspotentialfraud,ocancelled,osentonlineonly,wcallafteroffers,wvalidateapplication,wcallafteroffers,whandleleads,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,15.0,21,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,aaccepted,osentonlineonly,wcompleteapplication,adenied,ocreated,ocancelled,adenied,osentmailandonline,wcallafteroffers,wvalidateapplication,acomplete,wcallafteroffers,ocancelled,oaccepted,15.0,21,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,aconcept,ocreateoffer,aconcept,acancelled,ocreateoffer,wshortenedcompletion,wshortenedcompletion,wcallafteroffers,wcompleteapplication,aconcept,0,wcallafteroffers,avalidating,wcallafteroffers,wcompleteapplication,15.0,21,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wassesspotentialfraud,ocreateoffer,acancelled,wcompleteapplication,wcallafteroffers,ocancelled,0,adenied,adenied,wvalidateapplication,avalidating,wcallafteroffers,0,ocreated,aincomplete,15.0,21,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,aaccepted,aaccepted,osentonlineonly,wcompleteapplication,wcallafteroffers,0,osentmailandonline,wcallafteroffers,osentmailandonline,whandleleads,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wshortenedcompletion,20.0,21,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,acancelled,wcompleteapplication,osentmailandonline,orefused,osentmailandonline,wshortenedcompletion,wcallafteroffers,ocancelled,avalidating,wcallafteroffers,adenied,osentmailandonline,aaccepted,20.0,21,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wassesspotentialfraud,aaccepted,wshortenedcompletion,ocancelled,wcompleteapplication,aaccepted,wcallafteroffers,acomplete,adenied,osentonlineonly,ocancelled,acomplete,wcallafteroffers,wassesspotentialfraud,wvalidateapplication,oaccepted,20.0,21,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,aaccepted,aaccepted,ocreateoffer,wcompleteapplication,orefused,wcallafteroffers,acomplete,acomplete,osentonlineonly,ocancelled,acomplete,wcallafteroffers,ocreateoffer,wvalidateapplication,oaccepted,20.0,21,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,0,aaccepted,adenied,wcompleteapplication,ocreated,whandleleads,aaccepted,ocancelled,wcallafteroffers,ocancelled,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,20.0,21,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,ocreateoffer,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,0,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,5.0,19,0,BPIC17_O_ACCEPTED,xgboost
