prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,desired_cfs,idx,test_id,dataset,black_box
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,15.0,20,10,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,15.0,20,11,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,aactivatedcomplete,oacceptedcomplete,aregisteredcomplete,15.0,20,12,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,aapprovedcomplete,oacceptedcomplete,aregisteredcomplete,15.0,20,13,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,oacceptedcomplete,aapprovedcomplete,aactivatedcomplete,15.0,20,14,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,20.0,20,15,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,aapprovedcomplete,oacceptedcomplete,aregisteredcomplete,20.0,20,16,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,aactivatedcomplete,oacceptedcomplete,aregisteredcomplete,20.0,20,17,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,20.0,20,18,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,oacceptedcomplete,20.0,20,19,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,5.0,21,0,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,5.0,21,1,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,5.0,21,2,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,5.0,21,3,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,5.0,21,4,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,10.0,21,5,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,aregisteredcomplete,10.0,21,6,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,wcompleterenaanvraagcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,10.0,21,7,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wnabellenoffertesstart,oselectedcomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,10.0,21,8,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenoffertescomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,10.0,21,9,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,15.0,21,10,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,aregisteredcomplete,15.0,21,11,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,aactivatedcomplete,15.0,21,12,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,15.0,21,13,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wvaliderenaanvraagstart,15.0,21,14,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,20.0,21,15,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,aregisteredcomplete,20.0,21,16,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenincompletedossiersschedule,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,20.0,21,17,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,20.0,21,18,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,aactivatedcomplete,20.0,21,19,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,5.0,20,0,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,oacceptedcomplete,5.0,20,1,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,wvaliderenaanvraagcomplete,wnabellenincompletedossiersstart,5.0,20,2,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenincompletedossiersschedule,0,wnabellenincompletedossiersstart,5.0,20,3,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,aapprovedcomplete,oacceptedcomplete,aregisteredcomplete,5.0,20,4,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,ocreatedcomplete,wvaliderenaanvraagcomplete,10.0,20,5,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wnabellenoffertesschedule,wvaliderenaanvraagschedule,wnabellenincompletedossiersschedule,10.0,20,6,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,wvaliderenaanvraagstart,wvaliderenaanvraagcomplete,10.0,20,7,bpic2012_O_ACCEPTED-COMPLETE,xgboost
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,aapprovedcomplete,oacceptedcomplete,aregisteredcomplete,10.0,20,8,bpic2012_O_ACCEPTED-COMPLETE,xgboost
